CustomerID,Province,Area,Phone,Multiple Lines,Combi Contract,Internet Speed,TV Subscription,Tenure,Monthly Charges,Total Charges,Payment Method,Extended Security,CustServ Calls,Churn
0174,DR,North,050-4086326,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,11,True.
3222,ZL,South,045-3901552,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
2994,ZL,South,045-3315962,no,yes,50,Basic,22,53.5,1177,Direct Debit,no,1,False.
2289,OV,Center,030-3709533,no,yes,50,Basic,26,53.5,1391,Direct Debit,no,0,False.
2783,ZH,Center,030-3585826,no,no,500,Extra,60,68,4080,Direct Debit,yes,0,False.
2378,OV,Center,030-4057119,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1228,LB,South,045-3421099,no,no,50,Basic,5,53.5,267.5,Direct Debit,no,1,False.
2433,UT,Center,030-3306208,no,no,1000,Super,17,88.5,1504.5,iDeal,yes,3,False.
0764,GD,Center,030-3592740,no,yes,500,Extra,9,68,612,Direct Debit,yes,0,False.
1085,GR,North,050-3807742,yes,yes,250,Basic,42,53.5,2247,Direct Debit,yes,11,True.
1745,NB,South,045-3758493,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2366,OV,Center,030-4011454,no,no,250,Basic,21,53.5,1123.5,Direct Debit,no,1,False.
2473,UT,Center,030-3443466,no,yes,50,Basic,31,53.5,1658.5,Direct Debit,yes,14,True.
0718,GD,Center,030-3451524,no,yes,50,Basic,42,53.5,2247,Direct Debit,no,5,True.
0831,GD,Center,030-3814565,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
2550,UT,Center,030-3734274,no,no,500,Extra,31,68,2108,Direct Debit,yes,3,False.
0218,FL,Center,030-3332964,no,no,1000,Super,4,88.5,354,iDeal,yes,0,False.
0029,DR,North,050-3404236,no,yes,250,Basic,18,53.5,963,Direct Debit,no,1,False.
3046,ZL,South,045-3452931,no,no,500,Extra,19,68,1292,Direct Debit,yes,2,False.
0590,FR,North,050-3805286,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
2234,OV,Center,030-3488015,yes,yes,250,Basic,39,53.5,2086.5,Direct Debit,yes,10,True.
0771,GD,Center,030-3612170,no,no,500,Extra,56,68,3808,Direct Debit,yes,2,False.
2594,UT,Center,030-3934027,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,6,False.
0193,DR,North,050-4195501,no,yes,1000,Super,37,88.5,3274.5,iDeal,yes,1,False.
0509,FR,North,050-3444478,no,no,500,Extra,9,68,612,Direct Debit,yes,2,False.
2552,UT,Center,030-3745965,no,no,500,Extra,4,68,272,Direct Debit,yes,2,False.
0938,GD,Center,030-4134040,no,yes,250,Basic,38,53.5,2033,Manual Transfer,no,13,True.
0109,DR,North,050-3786924,no,no,500,Extra,37,68,2516,Direct Debit,yes,3,False.
2541,UT,Center,030-3707574,no,yes,500,Extra,32,68,2176,Direct Debit,yes,13,True.
1956,NH,Center,030-3431965,yes,yes,1000,Super,21,88.5,1858.5,iDeal,yes,14,True.
3301,ZL,South,045-4131061,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2696,ZH,Center,030-3333221,no,no,1000,Super,8,88.5,708,iDeal,yes,1,False.
0113,DR,North,050-3798248,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
0369,FL,Center,030-3848890,no,yes,250,Basic,2,53.5,107,Direct Debit,no,2,False.
0145,DR,North,050-3959270,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
2406,OV,Center,030-4156347,no,yes,250,Basic,50,53.5,2675,Direct Debit,no,10,True.
1516,LB,South,045-4044809,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,11,True.
0660,FR,North,050-4189036,no,yes,250,Basic,28,53.5,1498,Direct Debit,no,14,True.
2161,NH,Center,030-4154564,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,11,True.
2006,NH,Center,030-3582046,no,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
2951,ZH,Center,030-4117110,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
1358,LB,South,045-3717366,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0724,GD,Center,030-3487437,no,no,50,Basic,60,53.5,3210,Direct Debit,no,1,False.
0259,FL,Center,030-3465053,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1682,NB,South,045-3558887,no,no,500,Extra,8,68,544,Direct Debit,yes,2,False.
1940,NH,Center,030-3343142,no,no,50,Basic,22,53.5,1177,Direct Debit,yes,2,False.
0901,GD,Center,030-4027372,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
3208,ZL,South,045-3858997,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,10,True.
0047,DR,North,050-3475843,yes,no,50,Basic,26,53.5,1391,Direct Debit,no,0,False.
2990,ZL,South,045-3299667,yes,yes,50,Basic,60,53.5,3210,Direct Debit,no,13,True.
0692,GD,Center,030-3354719,no,no,1000,Super,11,88.5,973.5,iDeal,yes,1,False.
1413,LB,South,045-3843904,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
1264,LB,South,045-3504297,no,no,1000,Super,60,88.5,5310,iDeal,yes,2,False.
1464,LB,South,045-3947447,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,14,True.
2424,UT,Center,030-3276764,no,no,1000,Super,5,88.5,442.5,iDeal,yes,4,False.
1355,LB,South,045-3709296,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
2287,OV,Center,030-3705361,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,2,False.
2053,NH,Center,030-3769940,no,no,500,Extra,26,68,1768,Direct Debit,yes,3,False.
2563,UT,Center,030-3793012,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
2478,UT,Center,030-3465349,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,0,False.
1721,NB,South,045-3692625,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
2913,ZH,Center,030-3978011,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,2,False.
0351,FL,Center,030-3787733,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2274,OV,Center,030-3652153,no,no,1000,Super,4,88.5,354,iDeal,yes,4,False.
1230,LB,South,045-3425701,no,no,50,Basic,22,53.5,1177,Direct Debit,no,1,False.
0743,GD,Center,030-3535557,no,no,500,Extra,56,68,3808,Direct Debit,yes,1,False.
1112,GR,North,050-3987978,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
0525,FR,North,050-3518398,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1866,NB,South,045-4085916,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
1622,NB,South,045-3371151,no,no,500,Extra,26,68,1768,Direct Debit,yes,1,False.
0844,GD,Center,030-3852564,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
0400,FL,Center,030-3945537,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0518,FR,North,050-3485767,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2885,ZH,Center,030-3918369,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
3000,ZL,South,045-3329446,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
0463,FL,Center,030-4193167,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
0117,DR,North,050-3812413,no,no,250,Basic,4,53.5,214,Direct Debit,no,3,False.
1591,LB,South,045-4187846,no,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
0812,GD,Center,030-3741684,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1767,NB,South,045-3824943,no,no,1000,Super,9,88.5,796.5,iDeal,yes,3,False.
2065,NH,Center,030-3819234,no,yes,500,Extra,22,68,1496,Direct Debit,yes,0,False.
0977,GR,North,050-3352261,no,no,250,Basic,18,53.5,963,Direct Debit,no,4,False.
0563,FR,North,050-3674853,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
2097,NH,Center,030-3962945,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2453,UT,Center,030-3359066,no,no,50,Basic,26,53.5,1391,Direct Debit,no,0,False.
2817,ZH,Center,030-3679259,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
0546,FR,North,050-3578515,no,yes,1000,Super,11,88.5,973.5,iDeal,no,2,False.
2534,UT,Center,030-3685612,no,yes,500,Extra,22,68,1496,Direct Debit,yes,2,False.
0963,GR,North,050-3292789,no,no,50,Basic,19,53.5,1016.5,Direct Debit,no,4,False.
3011,ZL,South,045-3349163,yes,yes,500,Extra,5,68,340,Direct Debit,yes,1,False.
2973,ZH,Center,030-4212723,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
1841,NB,South,045-4019420,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
2735,ZH,Center,030-3432392,no,yes,50,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1543,LB,South,045-4095939,no,no,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
1343,LB,South,045-3673648,no,no,250,Basic,8,53.5,428,Direct Debit,no,3,False.
1445,LB,South,045-3905470,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
2148,NH,Center,030-4117649,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2092,NH,Center,030-3921376,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
1585,LB,South,045-4178617,no,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
1077,GR,North,050-3786986,no,yes,1000,Super,5,88.5,442.5,iDeal,yes,0,False.
1336,LB,South,045-3649904,no,yes,250,Basic,40,53.5,2140,Direct Debit,no,14,True.
0859,GD,Center,030-3891475,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,0,False.
0039,DR,North,050-3433846,no,no,50,Basic,56,53.5,2996,Direct Debit,no,1,False.
3287,ZL,South,045-4093353,no,no,250,Basic,2,53.5,107,Direct Debit,no,2,False.
2005,NH,Center,030-3581922,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
0631,FR,North,050-4014778,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,1,False.
1382,LB,South,045-3783508,yes,yes,250,Basic,37,53.5,1979.5,Direct Debit,yes,15,True.
0471,FL,Center,030-4219144,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
3137,ZL,South,045-3679495,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2731,ZH,Center,030-3424122,no,yes,50,Basic,22,53.5,1177,Direct Debit,no,12,True.
1768,NB,South,045-3826438,no,no,1000,Super,26,88.5,2301,iDeal,yes,2,False.
2070,NH,Center,030-3839306,yes,yes,500,Extra,18,68,1224,Direct Debit,yes,10,True.
1962,NH,Center,030-3444691,no,yes,1000,Super,56,88.5,4956,iDeal,yes,1,False.
0741,GD,Center,030-3534002,no,no,500,Extra,56,68,3808,Direct Debit,yes,1,False.
1681,NB,South,045-3557895,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
1672,NB,South,045-3526833,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0075,DR,North,050-3588025,no,no,500,Extra,18,68,1224,Direct Debit,yes,1,False.
0086,DR,North,050-3663917,no,no,500,Extra,35,68,2380,Direct Debit,yes,1,False.
2743,ZH,Center,030-3458433,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
1820,NB,South,045-3964460,no,yes,50,Basic,1,53.5,53.5,Direct Debit,no,1,False.
2738,ZH,Center,030-3443131,no,no,250,Basic,18,53.5,963,Direct Debit,no,2,False.
0926,GD,Center,030-4105199,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
0322,FL,Center,030-3682458,no,no,500,Extra,2,68,136,Manual Transfer,yes,1,False.
0638,FR,North,050-4059217,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
0990,GR,North,050-3386962,no,yes,250,Basic,54,53.5,2889,Direct Debit,no,15,True.
2204,OV,Center,030-3371802,no,no,500,Extra,26,68,1768,Direct Debit,yes,2,False.
2326,OV,Center,030-3895988,no,yes,250,Basic,8,53.5,428,Direct Debit,no,1,False.
0197,FL,Center,030-3275817,no,yes,1000,Super,19,88.5,1681.5,iDeal,yes,3,False.
0772,GD,Center,030-3618113,yes,yes,500,Extra,13,68,884,Direct Debit,yes,2,False.
3140,ZL,South,045-3685758,no,no,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
2237,OV,Center,030-3494397,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
0749,GD,Center,030-3548191,no,no,500,Extra,56,68,3808,Direct Debit,yes,1,False.
2763,ZH,Center,030-3528305,no,yes,500,Extra,11,68,748,Direct Debit,yes,2,False.
1505,LB,South,045-4031769,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,2,False.
2482,UT,Center,030-3485567,yes,no,250,Basic,2,53.5,107,Direct Debit,no,2,False.
2723,ZH,Center,030-3403011,no,no,50,Basic,4,53.5,214,Direct Debit,no,3,False.
1624,NB,South,045-3374749,no,yes,500,Extra,9,68,612,Direct Debit,yes,0,False.
1656,NB,South,045-3485728,no,yes,500,Extra,56,68,3808,Direct Debit,yes,12,True.
3293,ZL,South,045-4113095,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
0705,GD,Center,030-3399453,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2168,NH,Center,030-4179128,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
0753,GD,Center,030-3557251,no,no,500,Extra,5,68,340,Direct Debit,yes,1,False.
1628,NB,South,045-3387120,no,yes,500,Extra,31,68,2108,Direct Debit,yes,3,False.
2115,NH,Center,030-4028930,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
2671,UT,Center,030-4205652,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
0786,GD,Center,030-3665918,no,no,500,Extra,18,68,1224,Direct Debit,yes,1,False.
1302,LB,South,045-3563403,no,no,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
2169,NH,Center,030-4179278,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
3038,ZL,South,045-3429480,no,no,500,Extra,37,68,2516,Direct Debit,yes,1,False.
0622,FR,North,050-3961106,no,yes,250,Basic,18,53.5,963,Direct Debit,no,3,False.
2357,OV,Center,030-3979333,yes,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
0690,GD,Center,030-3348967,no,yes,1000,Super,9,88.5,796.5,iDeal,yes,2,False.
1265,LB,South,045-3504367,no,no,1000,Super,9,88.5,796.5,iDeal,yes,1,False.
0791,GD,Center,030-3677906,no,no,500,Extra,11,68,748,Direct Debit,yes,1,False.
1651,NB,South,045-3464984,no,no,500,Extra,4,68,272,Direct Debit,yes,2,False.
0422,FL,Center,030-4038904,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,3,False.
2917,ZH,Center,030-3993083,no,yes,250,Basic,39,53.5,2086.5,Direct Debit,no,11,True.
0206,FL,Center,030-3296562,no,no,1000,Super,3,88.5,265.5,iDeal,yes,2,False.
1366,LB,South,045-3747285,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,0,False.
3090,ZL,South,045-3562992,no,yes,250,Basic,8,53.5,428,Direct Debit,no,1,False.
1157,LB,South,045-3273587,no,yes,500,Extra,13,68,884,Direct Debit,yes,6,True.
0823,GD,Center,030-3782397,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
0848,GD,Center,030-3858406,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1327,LB,South,045-3632193,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
2929,ZH,Center,030-4049754,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,0,False.
0435,FL,Center,030-4096753,no,no,250,Basic,18,53.5,963,Direct Debit,no,2,False.
2253,OV,Center,030-3568621,no,yes,1000,Super,31,88.5,2743.5,iDeal,yes,1,False.
3045,ZL,South,045-3446334,no,no,500,Extra,1,68,68,Direct Debit,yes,0,False.
0580,FR,North,050-3769716,no,no,1000,Super,61,88.5,5398.5,iDeal,yes,1,False.
2052,NH,Center,030-3769607,no,yes,500,Extra,19,68,1292,Direct Debit,yes,11,True.
2840,ZH,Center,030-3765908,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
3217,ZL,South,045-3876103,no,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
3267,ZL,South,045-4043106,yes,yes,250,Basic,42,53.5,2247,Direct Debit,no,2,True.
1644,NB,South,045-3445967,no,no,500,Extra,18,68,1224,Direct Debit,yes,2,False.
2637,UT,Center,030-4094447,yes,yes,250,Basic,26,53.5,1391,Direct Debit,no,13,True.
1471,LB,South,045-3959215,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,13,True.
1616,NB,South,045-3352331,no,no,500,Extra,37,68,2516,Direct Debit,yes,1,False.
2839,ZH,Center,030-3762550,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2298,OV,Center,030-3737690,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,2,False.
1202,LB,South,045-3374600,no,yes,500,Extra,21,68,1428,Direct Debit,yes,11,True.
1446,LB,South,045-3907274,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,3,False.
0407,FL,Center,030-3982138,yes,yes,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
0537,FR,North,050-3552840,no,no,50,Basic,1,53.5,53.5,Direct Debit,no,5,False.
2544,UT,Center,030-3711187,no,no,500,Extra,2,68,136,Direct Debit,yes,0,False.
2030,NH,Center,030-3683808,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
0986,GR,North,050-3377163,no,no,50,Basic,11,53.5,588.5,Direct Debit,no,0,False.
2295,OV,Center,030-3733959,no,yes,50,Basic,37,53.5,1979.5,Direct Debit,yes,12,True.
0229,FL,Center,030-3366533,no,no,50,Basic,37,53.5,1979.5,Direct Debit,no,3,False.
2236,OV,Center,030-3489828,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
1254,LB,South,045-3474982,no,no,500,Extra,4,68,272,Direct Debit,yes,2,False.
3334,ZL,South,045-4224241,no,no,1000,Super,12,88.5,1062,iDeal,yes,2,False.
0349,FL,Center,030-3782940,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
0313,FL,Center,030-3656756,no,yes,500,Extra,31,68,2108,Direct Debit,yes,3,False.
3108,ZL,South,045-3621490,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1857,NB,South,045-4057676,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,7,True.
2662,UT,Center,030-4179455,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,0,False.
2338,OV,Center,030-3938762,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,15,True.
1152,GR,North,050-4199688,yes,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
0715,GD,Center,030-3437734,yes,no,50,Basic,22,53.5,1177,Direct Debit,no,2,False.
3034,ZL,South,045-3415892,no,no,500,Extra,22,68,1496,Direct Debit,yes,0,False.
3078,ZL,South,045-3526265,no,no,500,Extra,2,68,136,Direct Debit,yes,1,False.
2851,ZH,Center,030-3795211,yes,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
3260,ZL,South,045-4015169,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,3,False.
0230,FL,Center,030-3367696,no,no,50,Basic,11,53.5,588.5,Direct Debit,no,0,False.
2494,UT,Center,030-3533492,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0536,FR,North,050-3547820,no,no,1000,Super,19,88.5,1681.5,iDeal,yes,1,False.
0708,GD,Center,030-3419274,no,yes,50,Basic,22,53.5,1177,Direct Debit,no,0,False.
1058,GR,North,050-3702688,no,yes,250,Basic,41,53.5,2193.5,Direct Debit,no,11,True.
0169,DR,North,050-4057146,no,yes,250,Basic,39,53.5,2086.5,Direct Debit,no,1,False.
0505,FR,North,050-3418667,no,no,500,Extra,11,68,748,Manual Transfer,yes,1,False.
0911,GD,Center,030-4059496,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0045,DR,North,050-3459018,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,1,False.
0380,FL,Center,030-3889944,no,no,250,Basic,18,53.5,963,Direct Debit,no,2,False.
0914,GD,Center,030-4065532,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
0663,FR,North,050-4196418,yes,yes,250,Basic,11,53.5,588.5,Direct Debit,no,2,False.
0795,GD,Center,030-3683287,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
0899,GD,Center,030-4022728,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
2841,ZH,Center,030-3767043,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
0440,FL,Center,030-4111530,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2725,ZH,Center,030-3404989,no,no,50,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
0494,FR,North,050-3341311,no,yes,500,Extra,22,68,1496,Direct Debit,yes,1,False.
1420,LB,South,045-3858184,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,6,True.
1200,LB,South,045-3371100,no,no,500,Extra,9,68,612,Direct Debit,yes,2,False.
2907,ZH,Center,030-3966775,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
0055,DR,North,050-3517016,no,no,50,Basic,60,53.5,3210,Direct Debit,no,2,False.
0819,GD,Center,030-3764705,yes,yes,250,Basic,48,53.5,2568,Direct Debit,yes,10,True.
2968,ZH,Center,030-4181775,no,no,250,Basic,54,53.5,2889,Direct Debit,no,2,False.
0475,FR,North,050-3297102,no,no,500,Extra,28,68,1904,Direct Debit,yes,3,False.
0922,GD,Center,030-4091244,no,yes,250,Basic,18,53.5,963,Direct Debit,no,2,False.
0997,GR,North,050-3428167,no,yes,500,Extra,29,68,1972,Direct Debit,yes,13,True.
1013,GR,North,050-3497362,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
1631,NB,South,045-3396637,yes,yes,500,Extra,60,68,4080,Direct Debit,yes,15,True.
2361,OV,Center,030-3996233,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,14,True.
0876,GD,Center,030-3941211,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
2833,ZH,Center,030-3729852,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
2432,UT,Center,030-3305824,yes,yes,1000,Super,36,88.5,3186,iDeal,yes,10,True.
0331,FL,Center,030-3726497,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,10,True.
2414,OV,Center,030-4188850,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0591,FR,North,050-3813735,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
3144,ZL,South,045-3694012,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
3093,ZL,South,045-3567208,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
2457,UT,Center,030-3381724,no,no,50,Basic,18,53.5,963,Direct Debit,no,1,False.
3117,ZL,South,045-3634779,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2027,NH,Center,030-3655039,no,no,250,Basic,8,53.5,428,Direct Debit,no,1,False.
2175,NH,Center,030-4213226,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2683,ZH,Center,030-3273850,no,no,1000,Super,4,88.5,354,iDeal,yes,0,False.
1002,GR,North,050-3446935,no,yes,500,Extra,8,68,544,Direct Debit,yes,1,False.
0437,FL,Center,030-4103725,yes,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
3308,ZL,South,045-4146219,no,yes,1000,Super,28,88.5,2478,iDeal,yes,1,False.
2924,ZH,Center,030-4035575,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
3238,ZL,South,045-3934086,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
0258,FL,Center,030-3464360,no,no,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
0391,FL,Center,030-3918124,no,yes,250,Basic,18,53.5,963,Direct Debit,no,2,False.
2921,ZH,Center,030-4017575,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
1345,LB,South,045-3685647,no,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
2305,OV,Center,030-3789506,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,2,False.
2793,ZH,Center,030-3615225,no,no,500,Extra,8,68,544,Direct Debit,yes,1,False.
1771,NB,South,045-3836356,no,no,1000,Super,35,88.5,3097.5,iDeal,yes,1,False.
0133,DR,North,050-3912022,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1361,LB,South,045-3732782,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,1,False.
0839,GD,Center,030-3835109,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
2539,UT,Center,030-3703450,no,no,500,Extra,31,68,2108,Direct Debit,yes,0,False.
1983,NH,Center,030-3501126,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,3,False.
0452,FL,Center,030-4158164,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
0639,FR,North,050-4059384,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,0,False.
1154,GR,North,050-4203028,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1891,NB,South,045-4158200,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
1640,NB,South,045-3433227,no,yes,500,Extra,4,68,272,Direct Debit,yes,0,False.
3321,ZL,South,045-4183135,no,no,1000,Super,8,88.5,708,iDeal,yes,3,False.
1689,NB,South,045-3577875,no,yes,500,Extra,26,68,1768,Direct Debit,yes,0,False.
2177,OV,Center,030-3279341,no,yes,500,Extra,13,68,884,Direct Debit,yes,2,False.
0775,GD,Center,030-3622356,no,no,500,Extra,37,68,2516,Direct Debit,yes,0,False.
0515,FR,North,050-3479738,no,no,500,Extra,2,68,136,Direct Debit,no,0,False.
0657,FR,North,050-4175320,no,no,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
2313,OV,Center,030-3832017,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
0257,FL,Center,030-3462359,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
0468,FL,Center,030-4203857,no,no,250,Basic,38,53.5,2033,Direct Debit,no,5,False.
1930,NH,Center,030-3307754,yes,yes,50,Basic,39,53.5,2086.5,Direct Debit,no,12,True.
3058,ZL,South,045-3477420,no,yes,500,Extra,8,68,544,Direct Debit,yes,1,False.
1846,NB,South,045-4029691,yes,yes,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
2418,OV,Center,030-4206780,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
2174,NH,Center,030-4208953,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
3315,ZL,South,045-4173676,no,no,1000,Super,5,88.5,442.5,iDeal,yes,2,False.
1704,NB,South,045-3631123,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
1370,LB,South,045-3752165,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1243,LB,South,045-3454473,no,no,500,Extra,22,68,1496,Manual Transfer,yes,6,False.
0196,DR,North,050-4228344,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
3163,ZL,South,045-3751746,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
